, PRIMARY DESCRIPTION,Date,Counts,Cases - Total
209,DECEPTIVE PRACTICE,2020-06-20,33,125
217,HOMICIDE,2020-06-20,5,125
223,INTERFERENCE WITH PUBLIC OFFICER,2020-06-20,1,125
212,MOTOR VEHICLE THEFT,2020-06-20,20,125
216,NARCOTICS,2020-06-20,7,125
214,OFFENSE INVOLVING CHILDREN,2020-06-20,11,125
208,OTHER OFFENSE,2020-06-20,36,125
221,PUBLIC PEACE VIOLATION,2020-06-20,1,125
210,ROBBERY,2020-06-20,27,125
218,SEX OFFENSE,2020-06-20,4,125
205,THEFT,2020-06-20,98,125
211,WEAPONS VIOLATION,2020-06-20,26,125
237,ARSON,2020-06-21,5,47
227,ASSAULT,2020-06-21,53,47
224,BATTERY,2020-06-21,171,47
233,BURGLARY,2020-06-21,8,47
226,CRIMINAL DAMAGE,2020-06-21,90,47
243,CRIMINAL SEXUAL ASSAULT,2020-06-21,1,47
235,CRIMINAL TRESPASS,2020-06-21,6,47
228,DECEPTIVE PRACTICE,2020-06-21,33,47
238,HOMICIDE,2020-06-21,4,47
242,INTIMIDATION,2020-06-21,2,47
230,MOTOR VEHICLE THEFT,2020-06-21,25,47
234,NARCOTICS,2020-06-21,8,47
239,OFFENSE INVOLVING CHILDREN,2020-06-21,4,47
229,OTHER OFFENSE,2020-06-21,26,47
240,PUBLIC PEACE VIOLATION,2020-06-21,3,47
232,ROBBERY,2020-06-21,15,47
236,SEX OFFENSE,2020-06-21,5,47
241,STALKING,2020-06-21,2,47
225,THEFT,2020-06-21,109,47
231,WEAPONS VIOLATION,2020-06-21,23,47
483,ASSAULT,2020-06-22,69,219
480,BATTERY,2020-06-22,158,219
489,BURGLARY,2020-06-22,18,219
498,CONCEALED CARRY LICENSE VIOLATION,2020-06-22,1,219
482,CRIMINAL DAMAGE,2020-06-22,108,219
493,CRIMINAL SEXUAL ASSAULT,2020-06-22,5,219
491,CRIMINAL TRESPASS,2020-06-22,10,219
485,DECEPTIVE PRACTICE,2020-06-22,33,219
494,HOMICIDE,2020-06-22,5,219
499,INTERFERENCE WITH PUBLIC OFFICER,2020-06-22,1,219
495,INTIMIDATION,2020-06-22,3,219
486,MOTOR VEHICLE THEFT,2020-06-22,23,219
492,NARCOTICS,2020-06-22,9,219
490,OFFENSE INVOLVING CHILDREN,2020-06-22,11,219
484,OTHER OFFENSE,2020-06-22,43,219
497,PUBLIC PEACE VIOLATION,2020-06-22,1,219
487,ROBBERY,2020-06-22,22,219
496,STALKING,2020-06-22,1,219
481,THEFT,2020-06-22,126,219
488,WEAPONS VIOLATION,2020-06-22,19,219
2203,ARSON,2020-06-23,2,233
2192,ASSAULT,2020-06-23,47,233
2189,BATTERY,2020-06-23,128,233
2197,BURGLARY,2020-06-23,21,233
2208,CONCEALED CARRY LICENSE VIOLATION,2020-06-23,1,233
2191,CRIMINAL DAMAGE,2020-06-23,72,233
2204,CRIMINAL SEXUAL ASSAULT,2020-06-23,2,233
2199,CRIMINAL TRESPASS,2020-06-23,13,233
2193,DECEPTIVE PRACTICE,2020-06-23,38,233
2205,HOMICIDE,2020-06-23,2,233
2209,INTERFERENCE WITH PUBLIC OFFICER,2020-06-23,1,233
2207,KIDNAPPING,2020-06-23,1,233
2195,MOTOR VEHICLE THEFT,2020-06-23,28,233
2200,NARCOTICS,2020-06-23,10,233
2206,OFFENSE INVOLVING CHILDREN,2020-06-23,2,233
2194,OTHER OFFENSE,2020-06-23,38,233
2202,PUBLIC PEACE VIOLATION,2020-06-23,3,233
2196,ROBBERY,2020-06-23,21,233
2201,SEX OFFENSE,2020-06-23,3,233
2190,THEFT,2020-06-23,121,233
2198,WEAPONS VIOLATION,2020-06-23,19,233
2057,ARSON,2020-06-24,3,243
2044,ASSAULT,2020-06-24,65,243
2041,BATTERY,2020-06-24,130,243
2048,BURGLARY,2020-06-24,18,243
2043,CRIMINAL DAMAGE,2020-06-24,72,243
2056,CRIMINAL SEXUAL ASSAULT,2020-06-24,3,243
2052,CRIMINAL TRESPASS,2020-06-24,9,243
2045,DECEPTIVE PRACTICE,2020-06-24,42,243
2058,HOMICIDE,2020-06-24,3,243
2061,INTERFERENCE WITH PUBLIC OFFICER,2020-06-24,1,243
2050,MOTOR VEHICLE THEFT,2020-06-24,15,243
2049,NARCOTICS,2020-06-24,17,243
2053,OFFENSE INVOLVING CHILDREN,2020-06-24,8,243
2046,OTHER OFFENSE,2020-06-24,41,243
2055,PROSTITUTION,2020-06-24,6,243
2060,PUBLIC PEACE VIOLATION,2020-06-24,1,243
2047,ROBBERY,2020-06-24,26,243
2054,SEX OFFENSE,2020-06-24,7,243
2059,STALKING,2020-06-24,2,243
2042,THEFT,2020-06-24,97,243
2051,WEAPONS VIOLATION,2020-06-24,14,243
3270,ARSON,2020-06-25,2,248
3258,ASSAULT,2020-06-25,78,248
3255,BATTERY,2020-06-25,117,248
3260,BURGLARY,2020-06-25,32,248
3273,CONCEALED CARRY LICENSE VIOLATION,2020-06-25,1,248
3257,CRIMINAL DAMAGE,2020-06-25,91,248
3267,CRIMINAL SEXUAL ASSAULT,2020-06-25,7,248
3264,CRIMINAL TRESPASS,2020-06-25,16,248
3259,DECEPTIVE PRACTICE,2020-06-25,38,248
3269,HOMICIDE,2020-06-25,3,248
3275,INTERFERENCE WITH PUBLIC OFFICER,2020-06-25,1,248
3274,INTIMIDATION,2020-06-25,1,248
3262,MOTOR VEHICLE THEFT,2020-06-25,25,248
3266,NARCOTICS,2020-06-25,15,248
3271,OFFENSE INVOLVING CHILDREN,2020-06-25,2,248
3261,OTHER OFFENSE,2020-06-25,31,248
3272,PUBLIC PEACE VIOLATION,2020-06-25,1,248
3263,ROBBERY,2020-06-25,20,248
3268,SEX OFFENSE,2020-06-25,4,248
3256,THEFT,2020-06-25,110,248
3265,WEAPONS VIOLATION,2020-06-25,16,248
3085,ARSON,2020-06-26,2,218
3073,ASSAULT,2020-06-26,63,218
3071,BATTERY,2020-06-26,108,218
3077,BURGLARY,2020-06-26,25,218
3089,CONCEALED CARRY LICENSE VIOLATION,2020-06-26,1,218
3072,CRIMINAL DAMAGE,2020-06-26,78,218
3083,CRIMINAL SEXUAL ASSAULT,2020-06-26,5,218
3082,CRIMINAL TRESPASS,2020-06-26,9,218
3074,DECEPTIVE PRACTICE,2020-06-26,29,218
3088,HOMICIDE,2020-06-26,1,218
3075,MOTOR VEHICLE THEFT,2020-06-26,28,218
3080,NARCOTICS,2020-06-26,12,218
3081,OFFENSE INVOLVING CHILDREN,2020-06-26,9,218
3076,OTHER OFFENSE,2020-06-26,26,218
3084,PUBLIC PEACE VIOLATION,2020-06-26,3,218
3078,ROBBERY,2020-06-26,21,218
3087,SEX OFFENSE,2020-06-26,1,218
3086,STALKING,2020-06-26,1,218
3070,THEFT,2020-06-26,119,218
3079,WEAPONS VIOLATION,2020-06-26,12,218
1128,ARSON,2020-06-27,3,130
1115,ASSAULT,2020-06-27,54,130
1112,BATTERY,2020-06-27,143,130
1121,BURGLARY,2020-06-27,12,130
1114,CRIMINAL DAMAGE,2020-06-27,89,130
1127,CRIMINAL SEXUAL ASSAULT,2020-06-27,4,130
1122,CRIMINAL TRESPASS,2020-06-27,10,130
1116,DECEPTIVE PRACTICE,2020-06-27,33,130
1125,HOMICIDE,2020-06-27,6,130
1130,INTIMIDATION,2020-06-27,2,130
1118,MOTOR VEHICLE THEFT,2020-06-27,24,130
1124,NARCOTICS,2020-06-27,6,130
1123,OFFENSE INVOLVING CHILDREN,2020-06-27,7,130
1117,OTHER OFFENSE,2020-06-27,27,130
1129,PUBLIC PEACE VIOLATION,2020-06-27,3,130
1119,ROBBERY,2020-06-27,24,130
1126,SEX OFFENSE,2020-06-27,5,130
1131,STALKING,2020-06-27,1,130
1113,THEFT,2020-06-27,103,130
1120,WEAPONS VIOLATION,2020-06-27,23,130
186,ASSAULT,2020-06-28,50,110
183,BATTERY,2020-06-28,174,110
188,BURGLARY,2020-06-28,29,110
185,CRIMINAL DAMAGE,2020-06-28,74,110
198,CRIMINAL SEXUAL ASSAULT,2020-06-28,4,110
193,CRIMINAL TRESPASS,2020-06-28,12,110
192,DECEPTIVE PRACTICE,2020-06-28,24,110
195,HOMICIDE,2020-06-28,8,110
203,INTERFERENCE WITH PUBLIC OFFICER,2020-06-28,1,110
200,KIDNAPPING,2020-06-28,1,110
201,LIQUOR LAW VIOLATION,2020-06-28,1,110
187,MOTOR VEHICLE THEFT,2020-06-28,34,110
194,NARCOTICS,2020-06-28,12,110
196,OFFENSE INVOLVING CHILDREN,2020-06-28,6,110
190,OTHER OFFENSE,2020-06-28,25,110
199,PUBLIC PEACE VIOLATION,2020-06-28,2,110
191,ROBBERY,2020-06-28,25,110
197,SEX OFFENSE,2020-06-28,4,110
202,STALKING,2020-06-28,1,110
184,THEFT,2020-06-28,107,110
189,WEAPONS VIOLATION,2020-06-28,28,110
4398,ARSON,2020-06-29,6,280
4388,ASSAULT,2020-06-29,58,280
4385,BATTERY,2020-06-29,106,280
4393,BURGLARY,2020-06-29,21,280
4387,CRIMINAL DAMAGE,2020-06-29,79,280
4397,CRIMINAL SEXUAL ASSAULT,2020-06-29,6,280
4396,CRIMINAL TRESPASS,2020-06-29,11,280
4390,DECEPTIVE PRACTICE,2020-06-29,36,280
4399,HOMICIDE,2020-06-29,5,280
4404,INTERFERENCE WITH PUBLIC OFFICER,2020-06-29,1,280
4402,KIDNAPPING,2020-06-29,1,280
4389,MOTOR VEHICLE THEFT,2020-06-29,38,280
4395,NARCOTICS,2020-06-29,13,280
4401,OFFENSE INVOLVING CHILDREN,2020-06-29,3,280
4391,OTHER OFFENSE,2020-06-29,36,280
4400,PUBLIC PEACE VIOLATION,2020-06-29,3,280
4392,ROBBERY,2020-06-29,24,280
4403,SEX OFFENSE,2020-06-29,1,280
4386,THEFT,2020-06-29,91,280
4394,WEAPONS VIOLATION,2020-06-29,13,280
2579,ARSON,2020-06-30,1,265
2566,ASSAULT,2020-06-30,73,265
2565,BATTERY,2020-06-30,116,265
2572,BURGLARY,2020-06-30,18,265
2567,CRIMINAL DAMAGE,2020-06-30,69,265
2576,CRIMINAL SEXUAL ASSAULT,2020-06-30,4,265
2575,CRIMINAL TRESPASS,2020-06-30,6,265
2568,DECEPTIVE PRACTICE,2020-06-30,47,265
2583,HOMICIDE,2020-06-30,1,265
2578,INTERFERENCE WITH PUBLIC OFFICER,2020-06-30,2,265
2577,INTIMIDATION,2020-06-30,2,265
2570,MOTOR VEHICLE THEFT,2020-06-30,28,265
2574,NARCOTICS,2020-06-30,11,265
2581,OBSCENITY,2020-06-30,1,265
2580,OFFENSE INVOLVING CHILDREN,2020-06-30,1,265
2569,OTHER OFFENSE,2020-06-30,30,265
2573,ROBBERY,2020-06-30,15,265
2582,SEX OFFENSE,2020-06-30,1,265
2564,THEFT,2020-06-30,124,265
2571,WEAPONS VIOLATION,2020-06-30,19,265
1351,ARSON,2020-07-01,3,263
1339,ASSAULT,2020-07-01,60,263
1335,BATTERY,2020-07-01,139,263
1343,BURGLARY,2020-07-01,20,263
1337,CRIMINAL DAMAGE,2020-07-01,81,263
1347,CRIMINAL SEXUAL ASSAULT,2020-07-01,10,263
1348,CRIMINAL TRESPASS,2020-07-01,8,263
1338,DECEPTIVE PRACTICE,2020-07-01,63,263
1355,GAMBLING,2020-07-01,1,263
1354,HOMICIDE,2020-07-01,2,263
1356,INTIMIDATION,2020-07-01,1,263
1353,KIDNAPPING,2020-07-01,2,263
1342,MOTOR VEHICLE THEFT,2020-07-01,25,263
1349,NARCOTICS,2020-07-01,7,263
1352,OBSCENITY,2020-07-01,3,263
1345,OFFENSE INVOLVING CHILDREN,2020-07-01,17,263
1340,OTHER OFFENSE,2020-07-01,49,263
1350,PUBLIC PEACE VIOLATION,2020-07-01,5,263
1344,ROBBERY,2020-07-01,18,263
1346,SEX OFFENSE,2020-07-01,14,263
1336,THEFT,2020-07-01,119,263
1341,WEAPONS VIOLATION,2020-07-01,27,263
2377,ARSON,2020-07-02,1,255
2363,ASSAULT,2020-07-02,57,255
2360,BATTERY,2020-07-02,126,255
2370,BURGLARY,2020-07-02,21,255
2381,CONCEALED CARRY LICENSE VIOLATION,2020-07-02,1,255
2362,CRIMINAL DAMAGE,2020-07-02,92,255
2373,CRIMINAL SEXUAL ASSAULT,2020-07-02,5,255
2371,CRIMINAL TRESPASS,2020-07-02,14,255
2365,DECEPTIVE PRACTICE,2020-07-02,40,255
2374,HOMICIDE,2020-07-02,4,255
2376,INTERFERENCE WITH PUBLIC OFFICER,2020-07-02,2,255
2382,INTIMIDATION,2020-07-02,1,255
2378,LIQUOR LAW VIOLATION,2020-07-02,1,255
2368,MOTOR VEHICLE THEFT,2020-07-02,22,255
2367,NARCOTICS,2020-07-02,23,255
2375,OFFENSE INVOLVING CHILDREN,2020-07-02,3,255
2364,OTHER OFFENSE,2020-07-02,42,255
2372,PROSTITUTION,2020-07-02,8,255
2379,PUBLIC PEACE VIOLATION,2020-07-02,1,255
2366,ROBBERY,2020-07-02,25,255
2380,SEX OFFENSE,2020-07-02,1,255
2361,THEFT,2020-07-02,120,255
2369,WEAPONS VIOLATION,2020-07-02,22,255
1178,ASSAULT,2020-07-03,58,176
1176,BATTERY,2020-07-03,131,176
1183,BURGLARY,2020-07-03,32,176
1193,CONCEALED CARRY LICENSE VIOLATION,2020-07-03,1,176
1177,CRIMINAL DAMAGE,2020-07-03,90,176
1190,CRIMINAL SEXUAL ASSAULT,2020-07-03,2,176
1188,CRIMINAL TRESPASS,2020-07-03,5,176
1180,DECEPTIVE PRACTICE,2020-07-03,37,176
1192,HOMICIDE,2020-07-03,1,176
1195,INTERFERENCE WITH PUBLIC OFFICER,2020-07-03,1,176
1194,INTIMIDATION,2020-07-03,1,176
1187,LIQUOR LAW VIOLATION,2020-07-03,6,176
1182,MOTOR VEHICLE THEFT,2020-07-03,33,176
1185,NARCOTICS,2020-07-03,15,176
1186,OFFENSE INVOLVING CHILDREN,2020-07-03,10,176
1179,OTHER OFFENSE,2020-07-03,55,176
1189,PROSTITUTION,2020-07-03,2,176
1184,ROBBERY,2020-07-03,25,176
1191,SEX OFFENSE,2020-07-03,1,176
1175,THEFT,2020-07-03,142,176
1181,WEAPONS VIOLATION,2020-07-03,34,176
76,ARSON,2020-07-04,5,63
62,ASSAULT,2020-07-04,74,63
59,BATTERY,2020-07-04,186,63
65,BURGLARY,2020-07-04,27,63
60,CRIMINAL DAMAGE,2020-07-04,117,63
75,CRIMINAL SEXUAL ASSAULT,2020-07-04,5,63
71,CRIMINAL TRESPASS,2020-07-04,10,63
67,DECEPTIVE PRACTICE,2020-07-04,21,63
73,HOMICIDE,2020-07-04,7,63
79,INTERFERENCE WITH PUBLIC OFFICER,2020-07-04,2,63
72,LIQUOR LAW VIOLATION,2020-07-04,9,63
66,MOTOR VEHICLE THEFT,2020-07-04,25,63
69,NARCOTICS,2020-07-04,11,63
70,OFFENSE INVOLVING CHILDREN,2020-07-04,10,63
64,OTHER OFFENSE,2020-07-04,38,63
78,PROSTITUTION,2020-07-04,4,63
74,PUBLIC PEACE VIOLATION,2020-07-04,6,63
68,ROBBERY,2020-07-04,18,63
77,SEX OFFENSE,2020-07-04,4,63
80,STALKING,2020-07-04,1,63
61,THEFT,2020-07-04,115,63
63,WEAPONS VIOLATION,2020-07-04,45,63
99,ARSON,2020-07-05,1,89
84,ASSAULT,2020-07-05,76,89
81,BATTERY,2020-07-05,185,89
89,BURGLARY,2020-07-05,24,89
100,CONCEALED CARRY LICENSE VIOLATION,2020-07-05,1,89
82,CRIMINAL DAMAGE,2020-07-05,98,89
94,CRIMINAL SEXUAL ASSAULT,2020-07-05,7,89
93,CRIMINAL TRESPASS,2020-07-05,8,89
90,DECEPTIVE PRACTICE,2020-07-05,23,89
96,HOMICIDE,2020-07-05,4,89
102,INTERFERENCE WITH PUBLIC OFFICER,2020-07-05,1,89
101,INTIMIDATION,2020-07-05,1,89
86,MOTOR VEHICLE THEFT,2020-07-05,38,89
91,NARCOTICS,2020-07-05,17,89
97,OFFENSE INVOLVING CHILDREN,2020-07-05,4,89
87,OTHER OFFENSE,2020-07-05,35,89
92,PROSTITUTION,2020-07-05,9,89
95,PUBLIC PEACE VIOLATION,2020-07-05,7,89
88,ROBBERY,2020-07-05,28,89
98,SEX OFFENSE,2020-07-05,3,89
83,THEFT,2020-07-05,91,89
85,WEAPONS VIOLATION,2020-07-05,46,89
1925,ASSAULT,2020-07-06,65,283
1923,BATTERY,2020-07-06,131,283
1928,BURGLARY,2020-07-06,27,283
1924,CRIMINAL DAMAGE,2020-07-06,77,283
1938,CRIMINAL SEXUAL ASSAULT,2020-07-06,2,283
1934,CRIMINAL TRESPASS,2020-07-06,5,283
1927,DECEPTIVE PRACTICE,2020-07-06,39,283
1935,HOMICIDE,2020-07-06,5,283
1936,INTERFERENCE WITH PUBLIC OFFICER,2020-07-06,3,283
1929,MOTOR VEHICLE THEFT,2020-07-06,25,283
1931,NARCOTICS,2020-07-06,22,283
1940,OBSCENITY,2020-07-06,1,283
1937,OFFENSE INVOLVING CHILDREN,2020-07-06,3,283
1926,OTHER OFFENSE,2020-07-06,45,283
1941,PROSTITUTION,2020-07-06,1,283
1939,PUBLIC PEACE VIOLATION,2020-07-06,2,283
1932,ROBBERY,2020-07-06,17,283
1933,SEX OFFENSE,2020-07-06,5,283
1922,THEFT,2020-07-06,131,283
1930,WEAPONS VIOLATION,2020-07-06,24,283
3578,ASSAULT,2020-07-07,60,344
3575,BATTERY,2020-07-07,114,344
3582,BURGLARY,2020-07-07,20,344
3577,CRIMINAL DAMAGE,2020-07-07,69,344
3585,CRIMINAL TRESPASS,2020-07-07,7,344
3579,DECEPTIVE PRACTICE,2020-07-07,43,344
3588,HOMICIDE,2020-07-07,5,344
3592,INTERFERENCE WITH PUBLIC OFFICER,2020-07-07,1,344
3591,INTIMIDATION,2020-07-07,1,344
3581,MOTOR VEHICLE THEFT,2020-07-07,31,344
3586,NARCOTICS,2020-07-07,7,344
3587,OFFENSE INVOLVING CHILDREN,2020-07-07,7,344
3580,OTHER OFFENSE,2020-07-07,33,344
3590,PUBLIC PEACE VIOLATION,2020-07-07,1,344
3583,ROBBERY,2020-07-07,17,344
3589,SEX OFFENSE,2020-07-07,3,344
3576,THEFT,2020-07-07,114,344
3584,WEAPONS VIOLATION,2020-07-07,14,344
3354,ARSON,2020-07-08,1,310
3340,ASSAULT,2020-07-08,50,310
3337,BATTERY,2020-07-08,116,310
3345,BURGLARY,2020-07-08,20,310
3339,CRIMINAL DAMAGE,2020-07-08,74,310
3351,CRIMINAL SEXUAL ASSAULT,2020-07-08,4,310
3348,CRIMINAL TRESPASS,2020-07-08,12,310
3341,DECEPTIVE PRACTICE,2020-07-08,34,310
3355,HOMICIDE,2020-07-08,1,310
3357,INTERFERENCE WITH PUBLIC OFFICER,2020-07-08,1,310
3356,INTIMIDATION,2020-07-08,1,310
3343,MOTOR VEHICLE THEFT,2020-07-08,24,310
3346,NARCOTICS,2020-07-08,18,310
3350,OFFENSE INVOLVING CHILDREN,2020-07-08,5,310
3342,OTHER OFFENSE,2020-07-08,29,310
3349,PROSTITUTION,2020-07-08,7,310
3352,PUBLIC PEACE VIOLATION,2020-07-08,4,310
3344,ROBBERY,2020-07-08,22,310
3353,SEX OFFENSE,2020-07-08,3,310
3338,THEFT,2020-07-08,110,310
3347,WEAPONS VIOLATION,2020-07-08,16,310
3105,ARSON,2020-07-09,3,287
3093,ASSAULT,2020-07-09,55,287
3090,BATTERY,2020-07-09,119,287
3096,BURGLARY,2020-07-09,26,287
3104,CONCEALED CARRY LICENSE VIOLATION,2020-07-09,3,287
3092,CRIMINAL DAMAGE,2020-07-09,76,287
3101,CRIMINAL TRESPASS,2020-07-09,6,287
3094,DECEPTIVE PRACTICE,2020-07-09,36,287
3102,HOMICIDE,2020-07-09,4,287
3107,INTERFERENCE WITH PUBLIC OFFICER,2020-07-09,2,287
3108,KIDNAPPING,2020-07-09,1,287
3097,MOTOR VEHICLE THEFT,2020-07-09,26,287
3100,NARCOTICS,2020-07-09,13,287
3103,OFFENSE INVOLVING CHILDREN,2020-07-09,4,287
3095,OTHER OFFENSE,2020-07-09,28,287
3106,PUBLIC PEACE VIOLATION,2020-07-09,2,287
3099,ROBBERY,2020-07-09,21,287
3110,SEX OFFENSE,2020-07-09,1,287
3109,STALKING,2020-07-09,1,287
3091,THEFT,2020-07-09,106,287
3098,WEAPONS VIOLATION,2020-07-09,21,287
1858,ARSON,2020-07-10,1,345
1844,ASSAULT,2020-07-10,81,345
1841,BATTERY,2020-07-10,132,345
1850,BURGLARY,2020-07-10,26,345
1843,CRIMINAL DAMAGE,2020-07-10,89,345
1855,CRIMINAL SEXUAL ASSAULT,2020-07-10,4,345
1852,CRIMINAL TRESPASS,2020-07-10,9,345
1845,DECEPTIVE PRACTICE,2020-07-10,53,345
1854,HOMICIDE,2020-07-10,6,345
1856,INTERFERENCE WITH PUBLIC OFFICER,2020-07-10,3,345
1859,KIDNAPPING,2020-07-10,1,345
1846,MOTOR VEHICLE THEFT,2020-07-10,31,345
1849,NARCOTICS,2020-07-10,28,345
1853,OFFENSE INVOLVING CHILDREN,2020-07-10,9,345
1847,OTHER OFFENSE,2020-07-10,30,345
1860,PUBLIC PEACE VIOLATION,2020-07-10,1,345
1851,ROBBERY,2020-07-10,17,345
1857,SEX OFFENSE,2020-07-10,3,345
1842,THEFT,2020-07-10,117,345
1848,WEAPONS VIOLATION,2020-07-10,29,345
262,ARSON,2020-07-11,1,155
247,ASSAULT,2020-07-11,57,155
244,BATTERY,2020-07-11,165,155
250,BURGLARY,2020-07-11,27,155
264,CONCEALED CARRY LICENSE VIOLATION,2020-07-11,1,155
246,CRIMINAL DAMAGE,2020-07-11,81,155
256,CRIMINAL SEXUAL ASSAULT,2020-07-11,7,155
254,CRIMINAL TRESPASS,2020-07-11,9,155
249,DECEPTIVE PRACTICE,2020-07-11,28,155
258,HOMICIDE,2020-07-11,6,155
260,INTERFERENCE WITH PUBLIC OFFICER,2020-07-11,2,155
265,INTIMIDATION,2020-07-11,1,155
251,MOTOR VEHICLE THEFT,2020-07-11,26,155
255,NARCOTICS,2020-07-11,8,155
257,OFFENSE INVOLVING CHILDREN,2020-07-11,6,155
252,OTHER OFFENSE,2020-07-11,23,155
259,PUBLIC PEACE VIOLATION,2020-07-11,4,155
253,ROBBERY,2020-07-11,18,155
261,SEX OFFENSE,2020-07-11,2,155
263,STALKING,2020-07-11,1,155
245,THEFT,2020-07-11,124,155
248,WEAPONS VIOLATION,2020-07-11,30,155
758,ARSON,2020-07-12,2,96
746,ASSAULT,2020-07-12,55,96
743,BATTERY,2020-07-12,152,96
751,BURGLARY,2020-07-12,19,96
745,CRIMINAL DAMAGE,2020-07-12,104,96
759,CRIMINAL SEXUAL ASSAULT,2020-07-12,2,96
753,CRIMINAL TRESPASS,2020-07-12,10,96
749,DECEPTIVE PRACTICE,2020-07-12,24,96
755,HOMICIDE,2020-07-12,4,96
747,MOTOR VEHICLE THEFT,2020-07-12,31,96
754,NARCOTICS,2020-07-12,9,96
757,OFFENSE INVOLVING CHILDREN,2020-07-12,3,96
752,OTHER OFFENSE,2020-07-12,17,96
760,PUBLIC PEACE VIOLATION,2020-07-12,2,96
750,ROBBERY,2020-07-12,20,96
756,SEX OFFENSE,2020-07-12,4,96
744,THEFT,2020-07-12,108,96
748,WEAPONS VIOLATION,2020-07-12,30,96
1395,ARSON,2020-07-13,2,337
1381,ASSAULT,2020-07-13,71,337
1378,BATTERY,2020-07-13,138,337
1385,BURGLARY,2020-07-13,28,337
1380,CRIMINAL DAMAGE,2020-07-13,84,337
1393,CRIMINAL SEXUAL ASSAULT,2020-07-13,3,337
1389,CRIMINAL TRESPASS,2020-07-13,10,337
1382,DECEPTIVE PRACTICE,2020-07-13,46,337
1399,GAMBLING,2020-07-13,1,337
1390,HOMICIDE,2020-07-13,5,337
1397,INTERFERENCE WITH PUBLIC OFFICER,2020-07-13,2,337
1396,INTIMIDATION,2020-07-13,2,337
1383,MOTOR VEHICLE THEFT,2020-07-13,39,337
1388,NARCOTICS,2020-07-13,12,337
1394,OFFENSE INVOLVING CHILDREN,2020-07-13,3,337
1384,OTHER OFFENSE,2020-07-13,33,337
1398,PUBLIC PEACE VIOLATION,2020-07-13,2,337
1387,ROBBERY,2020-07-13,16,337
1392,SEX OFFENSE,2020-07-13,4,337
1391,STALKING,2020-07-13,4,337
1379,THEFT,2020-07-13,134,337
1386,WEAPONS VIOLATION,2020-07-13,25,337
2662,ARSON,2020-07-14,3,323
2650,ASSAULT,2020-07-14,66,323
2649,BATTERY,2020-07-14,110,323
2657,BURGLARY,2020-07-14,19,323
2651,CRIMINAL DAMAGE,2020-07-14,62,323
2661,CRIMINAL SEXUAL ASSAULT,2020-07-14,3,323
2659,CRIMINAL TRESPASS,2020-07-14,12,323
2653,DECEPTIVE PRACTICE,2020-07-14,42,323
2663,HOMICIDE,2020-07-14,2,323
2668,INTERFERENCE WITH PUBLIC OFFICER,2020-07-14,1,323
2667,INTIMIDATION,2020-07-14,1,323
2665,LIQUOR LAW VIOLATION,2020-07-14,1,323
2654,MOTOR VEHICLE THEFT,2020-07-14,36,323
2658,NARCOTICS,2020-07-14,15,323
2660,OFFENSE INVOLVING CHILDREN,2020-07-14,7,323
2652,OTHER OFFENSE,2020-07-14,44,323
2666,PUBLIC PEACE VIOLATION,2020-07-14,1,323
2655,ROBBERY,2020-07-14,26,323
2664,SEX OFFENSE,2020-07-14,2,323
2648,THEFT,2020-07-14,123,323
2656,WEAPONS VIOLATION,2020-07-14,23,323
2684,ARSON,2020-07-15,2,267
2673,ASSAULT,2020-07-15,55,267
2670,BATTERY,2020-07-15,117,267
2678,BURGLARY,2020-07-15,14,267
2671,CRIMINAL DAMAGE,2020-07-15,80,267
2682,CRIMINAL SEXUAL ASSAULT,2020-07-15,3,267
2680,CRIMINAL TRESPASS,2020-07-15,10,267
2672,DECEPTIVE PRACTICE,2020-07-15,63,267
2687,HOMICIDE,2020-07-15,1,267
2688,INTERFERENCE WITH PUBLIC OFFICER,2020-07-15,1,267
2686,LIQUOR LAW VIOLATION,2020-07-15,1,267
2674,MOTOR VEHICLE THEFT,2020-07-15,32,267
2679,NARCOTICS,2020-07-15,10,267
2681,OFFENSE INVOLVING CHILDREN,2020-07-15,4,267
2675,OTHER OFFENSE,2020-07-15,29,267
2683,PUBLIC PEACE VIOLATION,2020-07-15,3,267
2676,ROBBERY,2020-07-15,24,267
2685,SEX OFFENSE,2020-07-15,2,267
2669,THEFT,2020-07-15,123,267
2677,WEAPONS VIOLATION,2020-07-15,23,267
2828,ARSON,2020-07-16,3,296
2817,ASSAULT,2020-07-16,56,296
2814,BATTERY,2020-07-16,116,296
2820,BURGLARY,2020-07-16,24,296
2815,CRIMINAL DAMAGE,2020-07-16,67,296
2832,CRIMINAL SEXUAL ASSAULT,2020-07-16,1,296
2824,CRIMINAL TRESPASS,2020-07-16,10,296
2816,DECEPTIVE PRACTICE,2020-07-16,58,296
2827,HOMICIDE,2020-07-16,5,296
2833,INTIMIDATION,2020-07-16,1,296
2831,LIQUOR LAW VIOLATION,2020-07-16,1,296
2819,MOTOR VEHICLE THEFT,2020-07-16,26,296
2822,NARCOTICS,2020-07-16,19,296
2825,OFFENSE INVOLVING CHILDREN,2020-07-16,7,296
2818,OTHER OFFENSE,2020-07-16,26,296
2826,PROSTITUTION,2020-07-16,6,296
2830,PUBLIC PEACE VIOLATION,2020-07-16,2,296
2823,ROBBERY,2020-07-16,17,296
2829,SEX OFFENSE,2020-07-16,3,296
2813,THEFT,2020-07-16,121,296
2821,WEAPONS VIOLATION,2020-07-16,22,296
